Cores;Input.Size;Time.Sorting;Time.Splitting;Time.Merging;Time.MALMS;Workpakets
8;100;0.00099;0.000932;0.00075;0.003341;88
8;100;0.000685;0.000972;0.000908;0.00323;88
8;100;0.000726;0.001044;0.000851;0.003294;88
8;100;0.001151;0.000985;0.001023;0.00383;88
8;100;0.000749;0.001041;0.000799;0.003278;88
8;100;0.001145;0.000859;0.000867;0.003548;88
8;100;0.00098;0.000928;0.000882;0.003466;88
8;100;0.001188;0.001039;0.001077;0.003984;88
8;100;0.000827;0.001143;0.001022;0.00371;88
8;100;0.000956;0.000895;0.001068;0.003615;88
8;100;0.001409;0.001015;0.000651;0.003753;88
8;100;0.000436;0.000956;0.001055;0.00313;88
8;100;0.000891;0.001033;0.000824;0.00343;88
8;100;0.000999;0.000929;0.001096;0.003684;88
8;100;0.001454;0.001101;0.000945;0.004215;88
8;100;0.00101;0.000989;0.001015;0.003745;88
8;100;0.001223;0.001075;0.000589;0.003589;88
8;100;0.000833;0.00109;0.000695;0.003323;88
8;100;0.000897;0.000849;0.000821;0.003256;88
8;100;0.000816;0.000975;0.000609;0.003081;96
8;100;0.001062;0.000992;0.000717;0.003442;96
8;100;0.000869;0.001107;0.001027;0.003675;96
8;100;0.001051;0.000996;0.001103;0.003861;96
8;100;0.000693;0.001013;0.001116;0.003509;96
8;100;0.001045;0.000918;0.000736;0.003385;96
8;100;0.000886;0.001072;0.000896;0.003523;96
8;100;0.00077;0.001072;0.00133;0.003888;96
8;100;0.001215;0.000973;0.001068;0.003943;96
8;100;0.001024;0.001054;0.000771;0.003528;96
8;100;0.001128;0.000885;0.001193;0.003875;96
8;100;0.001007;0.000992;0.000884;0.003567;96
8;100;0.001292;0.001015;0.000935;0.003924;96
8;100;0.000772;0.000959;0.000834;0.003257;96
8;100;0.001272;0.000996;0.00091;0.00389;96
8;100;0.000782;0.001151;0.000791;0.003427;96
8;100;0.000948;0.001079;0.0008;0.003548;96
8;100;0.000991;0.001043;0.001189;0.003916;96
8;100;0.001091;0.000991;0.001142;0.003945;96
8;100;0.000793;0.000963;0.001032;0.003507;96
8;100;0.000925;0.001073;0.000666;0.003357;96
8;100;0.000753;0.001029;0.000829;0.003287;96
8;100;0.001249;0.001062;0.00074;0.003765;96
8;100;0.001029;0.00096;0.000894;0.003562;96
8;100;0.001246;0.00106;0.00101;0.004007;96
8;100;0.000874;0.00092;0.00079;0.003253;96
8;100;0.00104;0.000989;0.000443;0.003171;96
8;100;0.000884;0.000997;0.000815;0.003405;96
8;100;0.000663;0.001156;0.001088;0.003634;96
8;100;0.001167;0.001042;0.001147;0.004051;96
8;100;0.000984;0.000964;0.000916;0.00354;96
8;100;0.000702;0.001125;0.00085;0.00335;96
8;100;0.001094;0.00099;0.000749;0.003545;96
8;100;0.00105;0.00095;0.001013;0.003696;96
8;100;0.001207;0.000976;0.001046;0.003915;96
8;100;0.00125;0.001171;0.000936;0.004093;96
8;100;0.000798;0.001004;0.00101;0.00352;96
8;100;0.001226;0.001068;0.000909;0.003918;96
8;100;0.001306;0.001025;0.000916;0.003963;96
8;100;0.000986;0.001021;0.000638;0.003351;96
8;100;0.001143;0.001091;0.000665;0.003626;96
8;100;0.000704;0.000964;0.001115;0.003475;96
8;100;0.001135;0.001083;0.001004;0.003896;96
8;100;0.000896;0.00103;0.000832;0.003437;96
8;100;0.000763;0.001037;0.000645;0.003121;96
8;100;0.00121;0.001079;0.00106;0.004019;96
8;100;0.000974;0.001149;0.000888;0.003687;96
8;100;0.001166;0.001022;0.001082;0.003987;96
8;100;0.001085;0.001059;0.000461;0.003273;96
8;100;0.00043;0.000974;0.000549;0.002631;96
8;100;0.001215;0.001167;0.001238;0.004317;104
8;100;0.001183;0.001079;0.000938;0.003909;104
8;100;0.001036;0.001203;0.001198;0.004132;104
8;100;0.000938;0.001024;0.000942;0.003609;104
8;100;0.001256;0.00102;0.001055;0.004025;104
8;100;0.001451;0.001107;0.000943;0.004182;104
8;100;0.001057;0.001072;0.00096;0.003836;104
8;100;0.000807;0.001166;0.001021;0.003695;104
8;100;0.001519;0.001057;0.000858;0.00412;104
8;100;0.000495;0.001142;0.000727;0.003096;104
8;100;0.001032;0.00119;0.000589;0.003492;104
8;100;0.001275;0.001065;0.000641;0.003668;104
8;100;0.00061;0.001206;0.001011;0.003566;104
8;100;0.00087;0.001059;0.001468;0.004146;104
8;100;0.001377;0.001153;0.001428;0.004647;104
8;100;0.001366;0.000981;0.000482;0.003549;104
8;100;0.001144;0.001207;0.001369;0.004392;104
8;100;0.001183;0.000915;0.000711;0.003484;104
8;100;0.000942;0.001087;0.00088;0.003619;104
8;100;0.000846;0.001056;0.00143;0.004063;104
8;100;0.000884;0.001041;0.000904;0.003573;104
8;100;0.001136;0.000981;0.001376;0.004213;104
8;100;0.000986;0.001088;0.001201;0.003975;104
8;100;0.001287;0.001;0.000909;0.003879;104
8;100;0.001246;0.001074;0.000907;0.003993;104
8;100;0.001228;0.001373;0.001073;0.004349;104
8;100;0.00091;0.001193;0.000986;0.003843;104
8;100;0.001269;0.001137;0.00051;0.003624;104
8;100;0.001393;0.001111;0.000789;0.003974;104
8;100;0.001168;0.001091;0.000743;0.003688;104
8;100;0.001166;0.001098;0.001284;0.004241;104
8;100;0.000829;0.001183;0.001372;0.004118;104
8;100;0.001354;0.001011;0.000527;0.003609;104
8;100;0.001083;0.00097;0.000601;0.003371;104
8;100;0.00183;0.001766;0.001576;0.005867;104
8;100;0.001203;0.00123;0.001029;0.004144;104
8;100;0.001442;0.001001;0.000789;0.003984;104
8;100;0.001106;0.001164;0.000907;0.003856;104
8;100;0.001399;0.001122;0.000843;0.004046;104
8;100;0.000975;0.001068;0.001188;0.003922;104
8;100;0.001004;0.001059;0.001012;0.003799;104
8;100;0.000983;0.001188;0.001138;0.003994;104
8;100;0.001455;0.001117;0.000826;0.004114;104
8;100;0.001068;0.001033;0.000977;0.003772;104
8;100;0.000754;0.001065;0.001394;0.003886;104
8;100;0.001372;0.001073;0.000866;0.003979;104
8;100;0.000796;0.001051;0.001062;0.003588;104
8;100;0.001188;0.001177;0.000943;0.003983;104
8;100;0.00143;0.001078;0.001103;0.004331;104
8;100;0.001529;0.001133;0.001021;0.004362;104
8;100;0.001675;0.001122;0.000801;0.004276;112
8;100;0.001129;0.001134;0.001128;0.004086;112
8;100;0.001248;0.001101;0.001198;0.004261;112
8;100;0.001203;0.00116;0.001081;0.00419;112
8;100;0.001383;0.001072;0.00119;0.004357;112
8;100;0.00146;0.001104;0.000595;0.003853;112
8;100;0.001409;0.001127;0.000784;0.004028;112
8;100;0.001016;0.001168;0.001258;0.00412;112
8;100;0.001283;0.001113;0.000791;0.003907;112
8;100;0.001058;0.00108;0.00068;0.003502;112
8;100;0.001083;0.0011;0.001027;0.003894;112
8;100;0.000965;0.001295;0.000831;0.003837;112
8;100;0.001155;0.001185;0.001028;0.004076;112
8;100;0.001068;0.001065;0.000992;0.00381;112
8;100;0.000976;0.00128;0.001212;0.004156;112
8;100;0.001269;0.001191;0.001164;0.004376;112
8;100;0.001383;0.001191;0.000554;0.003824;112
8;100;0.000901;0.001148;0.001147;0.0039;112
8;100;0.00129;0.001183;0.000858;0.004057;112
8;100;0.001093;0.001261;0.000912;0.003971;112
8;100;0.001284;0.001074;0.001038;0.004074;112
8;100;0.001489;0.001259;0.000691;0.004129;112
8;100;0.001446;0.0011;0.00105;0.004337;112
8;100;0.000892;0.001207;0.001162;0.003976;112
8;100;0.001256;0.001135;0.001057;0.004135;112
8;100;0.000651;0.001053;0.001142;0.003524;112
8;100;0.000524;0.001101;0.000731;0.003067;112
8;100;0.000845;0.001161;0.000879;0.00364;112
8;100;0.001117;0.001127;0.000701;0.003667;112
8;100;0.001104;0.001137;0.00087;0.00383;112
8;100;0.001048;0.001173;0.000817;0.003717;112
8;100;0.000996;0.001122;0.001252;0.004102;112
8;100;0.001216;0.001147;0.000883;0.003993;112
8;100;0.001418;0.001159;0.000926;0.004202;112
8;100;0.001131;0.001224;0.001311;0.004384;112
8;100;0.001098;0.001103;0.000967;0.003869;112
8;100;0.001156;0.00128;0.001135;0.004264;112
8;100;0.000902;0.001196;0.000823;0.003635;112
8;100;0.001124;0.001049;0.000994;0.003863;112
8;100;0.001261;0.00109;0.001178;0.004227;112
8;100;0.001433;0.001248;0.001298;0.004745;112
8;100;0.001302;0.001083;0.000511;0.003608;112
8;100;0.001185;0.00113;0.000925;0.003941;112
8;100;0.001156;0.001223;0.001493;0.004558;112
8;100;0.001204;0.001108;0.001305;0.004313;112
8;100;0.001468;0.001281;0.00074;0.004217;112
8;100;0.001166;0.001081;0.000878;0.003836;112
8;100;0.001006;0.001161;0.001085;0.003954;112
8;100;0.000668;0.001112;0.000715;0.003219;112
8;100;0.001096;0.001072;0.000775;0.003642;112
8;100;0.001005;0.001226;0.000994;0.003924;120
8;100;0.001042;0.001334;0.001059;0.004162;120
8;100;0.000776;0.001245;0.001258;0.004023;120
8;100;0.001454;0.001281;0.001141;0.004566;120
8;100;0.001479;0.001246;0.000941;0.004398;120
8;100;0.001164;0.001227;0.000596;0.003725;120
8;100;0.000515;0.001368;0.001096;0.003667;120
8;100;0.001023;0.001389;0.00102;0.00412;120
8;100;0.001604;0.001365;0.000946;0.004602;120
8;100;0.001568;0.001178;0.000988;0.004488;120
8;100;0.001328;0.001286;0.000796;0.004097;120
8;100;0.001378;0.001179;0.000753;0.004008;120
8;100;0.001255;0.00121;0.001459;0.004622;120
8;100;0.001419;0.001246;0.001254;0.004605;120
8;100;0.001387;0.001274;0.000752;0.004158;120
8;100;0.00155;0.001186;0.000773;0.004217;120
8;100;0.001035;0.00126;0.000962;0.003975;120
8;100;0.001195;0.001295;0.000897;0.004102;120
8;100;0.001397;0.001772;0.001608;0.005478;120
8;100;0.001591;0.00118;0.000777;0.004241;120
8;100;0.001024;0.001284;0.001259;0.004314;120
8;100;0.001347;0.0012;0.001021;0.004254;120
8;100;0.000845;0.001229;0.001384;0.004141;120
8;100;0.00156;0.001206;0.001223;0.004688;120
8;100;0.001742;0.001089;0.00144;0.004991;120
8;100;0.001104;0.001244;0.000927;0.003996;120
8;100;0.000884;0.001303;0.001045;0.003925;120
8;100;0.000988;0.001195;0.001449;0.004363;120
8;100;0.001725;0.001205;0.001277;0.004917;120
8;100;0.001004;0.001201;0.001111;0.004044;120
8;100;0.001287;0.001186;0.000804;0.004008;120
8;100;0.001042;0.001431;0.001167;0.00433;120
8;100;0.001101;0.001198;0.000893;0.00388;120
8;100;0.001216;0.001159;0.001042;0.004138;120
8;100;0.001095;0.00134;0.001495;0.004619;120
8;100;0.001364;0.001418;0.001495;0.004999;120
8;100;0.001145;0.001234;0.001717;0.004825;120
8;100;0.001459;0.001152;0.001173;0.004508;120
8;100;0.001281;0.001128;0.001073;0.004242;120
8;100;0.000681;0.001364;0.001375;0.004114;120
8;100;0.001436;0.001166;0.001329;0.004647;120
8;100;0.001597;0.001474;0.001138;0.004929;120
8;100;0.001091;0.001136;0.001296;0.004223;120
8;100;0.001528;0.001152;0.00083;0.0042;120
8;100;0.001459;0.001199;0.00091;0.004284;120
8;100;0.001192;0.001134;0.00083;0.003833;120
8;100;0.001247;0.001088;0.001143;0.004163;120
8;100;0.001245;0.001216;0.001427;0.004578;120
8;100;0.000969;0.001186;0.000835;0.003672;120
8;100;0.000795;0.001206;0.00093;0.00362;120
8;100;0.000842;0.001339;0.000767;0.003691;128
8;100;0.001121;0.001189;0.000686;0.003705;128
8;100;0.001288;0.001291;0.001522;0.004823;128
8;100;0.001597;0.001315;0.000591;0.00421;128
8;100;0.001589;0.001347;0.001254;0.004905;128
8;100;0.001086;0.001213;0.001312;0.004313;128
8;100;0.001433;0.001336;0.00132;0.0048;128
8;100;0.00147;0.00126;0.001248;0.004689;128
8;100;0.001797;0.001338;0.001068;0.004894;128
8;100;0.001034;0.001347;0.001377;0.004474;128
8;100;0.00143;0.001302;0.000781;0.004269;128
8;100;0.001644;0.001219;0.001382;0.004942;128
8;100;0.001454;0.00125;0.001602;0.005004;128
8;100;0.001556;0.001179;0.000973;0.004439;128
8;100;0.000967;0.001172;0.001015;0.003878;128
8;100;0.001214;0.001272;0.001181;0.004357;128
8;100;0.001619;0.001211;0.000831;0.00438;128
8;100;0.001963;0.001336;0.001059;0.005071;128
8;100;0.001212;0.00121;0.001215;0.004389;128
8;100;0.001525;0.001265;0.000951;0.004456;128
8;100;0.001342;0.001298;0.001032;0.004364;128
8;100;0.001597;0.001227;0.000901;0.004461;128
8;100;0.001238;0.00111;0.001172;0.004225;128
8;100;0.001215;0.001186;0.001382;0.004481;128
8;100;0.001357;0.001239;0.001722;0.005009;128
8;100;0.001467;0.001325;0.000752;0.004242;128
8;100;0.001289;0.001296;0.001568;0.004847;128
8;100;0.001333;0.001153;0.001145;0.00433;128
8;100;0.001535;0.001169;0.000714;0.004143;128
8;100;0.001561;0.001347;0.000709;0.004372;128
8;100;0.000909;0.001321;0.001191;0.004117;128
8;100;0.001187;0.001275;0.001342;0.004542;128
8;100;0.001597;0.001255;0.001797;0.005354;128
8;100;0.001561;0.00124;0.00118;0.004675;128
8;100;0.001164;0.001291;0.000647;0.003803;128
8;100;0.001457;0.001418;0.00155;0.005171;128
8;100;0.001209;0.001207;0.000819;0.003928;128
8;100;0.001502;0.001246;0.000917;0.004368;128
8;100;0.001536;0.001432;0.001173;0.004818;128
8;100;0.000494;0.00132;0.000701;0.003247;128
8;100;0.001761;0.001234;0.001061;0.00479;128
8;100;0.001279;0.001471;0.001088;0.004543;128
8;100;0.000959;0.001255;0.001683;0.004575;128
8;100;0.001284;0.001171;0.001467;0.004615;128
8;100;0.001142;0.001344;0.000936;0.004106;128
8;100;0.001381;0.001351;0.000989;0.004444;128
8;100;0.001089;0.001384;0.000553;0.003743;128
8;100;0.001825;0.001212;0.001467;0.005196;128
8;100;0.001251;0.001216;0.00189;0.005061;128
8;100;0.001151;0.00125;0.000922;0.00405;128
8;100;0.001402;0.001206;0.001508;0.004859;136
8;100;0.001448;0.001227;0.001322;0.004686;136
8;100;0.001218;0.001305;0.00082;0.00405;136
8;100;0.001508;0.001225;0.001138;0.004624;136
8;100;0.001299;0.001328;0.001115;0.004432;136
8;100;0.001583;0.00132;0.001137;0.004748;136
8;100;0.001442;0.001217;0.001038;0.00439;136
8;100;0.001406;0.00139;0.001123;0.004618;136
8;100;0.001202;0.001337;0.001298;0.004527;136
8;100;0.001861;0.001316;0.001402;0.00528;136
8;100;0.001586;0.001469;0.000633;0.004412;136
8;100;0.001767;0.001362;0.000814;0.004651;136
8;100;0.000949;0.001251;0.001144;0.004072;136
8;100;0.00146;0.001296;0.001129;0.004639;136
8;100;0.001417;0.001482;0.000736;0.00435;136
8;100;0.001563;0.001571;0.001423;0.005269;136
8;100;0.001228;0.00145;0.001382;0.004748;136
8;100;0.001921;0.001169;0.000786;0.004621;136
8;100;0.001321;0.001372;0.001159;0.004594;136
8;100;0.001429;0.001317;0.000637;0.004106;136
8;100;0.001486;0.001229;0.00123;0.004679;136
8;100;0.00141;0.001276;0.001331;0.004737;136
8;100;0.001473;0.001325;0.00144;0.004953;136
8;100;0.001303;0.001461;0.000958;0.004447;136
8;100;0.001549;0.001336;0.001762;0.005346;136
8;100;0.001553;0.00132;0.001359;0.004911;136
8;100;0.00142;0.001441;0.00105;0.004609;136
8;100;0.001458;0.00128;0.001496;0.004963;136
8;100;0.00173;0.001431;0.001372;0.005248;136
8;100;0.001246;0.001392;0.001446;0.004778;136
8;100;0.001151;0.001599;0.001048;0.00448;136
8;100;0.001046;0.001264;0.001113;0.004114;136
8;100;0.001928;0.001445;0.001125;0.005233;136
8;100;0.0018;0.00126;0.001443;0.005295;136
8;100;0.00123;0.001285;0.000736;0.003977;136
8;100;0.001222;0.001459;0.001468;0.00488;136
8;100;0.00149;0.001375;0.001392;0.004994;136
8;100;0.001708;0.001297;0.001011;0.004716;136
8;100;0.001108;0.00134;0.001306;0.004514;136
8;100;0.001298;0.001476;0.00076;0.004277;136
8;100;0.001731;0.001455;0.001054;0.004966;136
8;100;0.001605;0.001359;0.000993;0.004691;136
8;100;0.001418;0.0013;0.001153;0.004605;136
8;100;0.001286;0.00122;0.001228;0.00449;136
8;100;0.001207;0.001287;0.00126;0.004466;136
8;100;0.001412;0.001198;0.001629;0.004941;136
8;100;0.001385;0.001374;0.000784;0.004246;136
8;100;0.001658;0.001569;0.001239;0.005174;136
8;100;0.001452;0.001232;0.001207;0.004642;136
8;100;0.001136;0.001298;0.001276;0.004513;136
8;100;0.001306;0.001459;0.001406;0.004877;144
8;100;0.001497;0.001441;0.001043;0.004734;144
8;100;0.001417;0.001339;0.001391;0.00486;144
8;100;0.001221;0.001453;0.001552;0.004942;144
8;100;0.001356;0.001358;0.001678;0.005182;144
8;100;0.001583;0.001344;0.001328;0.004978;144
8;100;0.001234;0.001401;0.00088;0.004245;144
8;100;0.001471;0.001573;0.000992;0.004748;144
8;100;0.001381;0.001282;0.000761;0.004133;144
8;100;0.001726;0.001602;0.001192;0.005236;144
8;100;0.000781;0.001315;0.001426;0.004229;144
8;100;0.001898;0.00141;0.001345;0.005378;144
8;100;0.000804;0.001405;0.001855;0.004763;144
8;100;0.001251;0.001478;0.001666;0.005096;144
8;100;0.001472;0.001348;0.001094;0.004634;144
8;100;0.001396;0.001259;0.001336;0.004756;144
8;100;0.00129;0.001386;0.001253;0.00465;144
8;100;0.001605;0.001388;0.00115;0.004846;144
8;100;0.001369;0.001454;0.001629;0.005145;144
8;100;0.001607;0.001373;0.001354;0.005081;144
8;100;0.001452;0.001523;0.00124;0.004933;144
8;100;0.001267;0.001452;0.001559;0.005017;144
8;100;0.001557;0.001524;0.001586;0.005381;144
8;100;0.001685;0.001468;0.000879;0.004729;144
8;100;0.001368;0.001343;0.001123;0.004561;144
8;100;0.001486;0.00146;0.000647;0.004293;144
8;100;0.001449;0.001564;0.001572;0.005285;144
8;100;0.001484;0.001291;0.001014;0.004524;144
8;100;0.001374;0.001274;0.001297;0.004665;144
8;100;0.001297;0.001305;0.001552;0.004865;144
8;100;0.001322;0.001307;0.001722;0.005068;144
8;100;0.001832;0.001375;0.00147;0.005424;144
8;100;0.001609;0.001312;0.001615;0.005252;144
8;100;0.001272;0.001396;0.001519;0.004913;144
8;100;0.001283;0.001547;0.001222;0.004797;144
8;100;0.001406;0.0013;0.001538;0.004998;144
8;100;0.001327;0.00141;0.001911;0.00535;144
8;100;0.001575;0.001399;0.001179;0.004851;144
8;100;0.001163;0.001495;0.001012;0.004388;144
8;100;0.002038;0.001376;0.001494;0.005614;144
8;100;0.001806;0.001536;0.001659;0.005704;144
8;100;0.001528;0.001342;0.00162;0.005243;144
8;100;0.001873;0.001338;0.00168;0.005593;144
8;100;0.001376;0.0015;0.001741;0.00534;144
8;100;0.001315;0.001451;0.001334;0.004814;144
8;100;0.001553;0.001295;0.001348;0.004896;144
8;100;0.001503;0.001308;0.001349;0.004873;144
8;100;0.001232;0.001333;0.001408;0.004728;144
8;100;0.00089;0.001406;0.001552;0.004546;144
8;100;0.000976;0.001345;0.001154;0.004179;144
8;100;0.001364;0.001407;0.001446;0.004916;152
8;100;0.001541;0.001503;0.001688;0.005437;152
8;100;0.001729;0.001439;0.001005;0.004917;152
8;100;0.002048;0.001414;0.001295;0.005452;152
8;100;0.001697;0.001447;0.001973;0.005864;152
8;100;0.001547;0.001285;0.001619;0.005146;152
8;100;0.001411;0.001401;0.00182;0.005331;152
8;100;0.001506;0.001374;0.001384;0.004966;152
8;100;0.001114;0.001637;0.000634;0.004118;152
8;100;0.001958;0.001617;0.001168;0.005445;152
8;100;0.001441;0.001399;0.001314;0.004842;152
8;100;0.001685;0.00157;0.001745;0.005691;152
8;100;0.00131;0.001466;0.001652;0.005156;152
8;100;0.001382;0.00139;0.001579;0.00506;152
8;100;0.001868;0.001486;0.000773;0.004824;152
8;100;0.001396;0.001484;0.001255;0.004851;152
8;100;0.001535;0.001652;0.001036;0.004964;152
8;100;0.001633;0.001307;0.000663;0.004301;152
8;100;0.001475;0.001496;0.001607;0.005304;152
8;100;0.001545;0.001606;0.001809;0.005661;152
8;100;0.001541;0.001465;0.001511;0.005236;152
8;100;0.002053;0.001382;0.00208;0.006234;152
8;100;0.001469;0.001313;0.001055;0.004559;152
8;100;0.001217;0.001475;0.001318;0.004716;152
8;100;0.001446;0.001703;0.001505;0.005373;152
8;100;0.001427;0.001401;0.001158;0.004696;152
8;100;0.001274;0.001417;0.001196;0.004587;152
8;100;0.001576;0.001452;0.00141;0.005144;152
8;100;0.001097;0.001425;0.001058;0.004303;152
8;100;0.001106;0.001403;0.00141;0.004668;152
8;100;0.001504;0.001396;0.000726;0.004349;152
8;100;0.002048;0.001459;0.001929;0.006133;152
8;100;0.001199;0.001527;0.001539;0.004996;152
8;100;0.001125;0.001401;0.001067;0.004295;152
8;100;0.001216;0.001632;0.001134;0.004721;152
8;100;0.001892;0.001819;0.00182;0.00627;152
8;100;0.0016;0.001446;0.001766;0.005524;152
8;100;0.001891;0.0015;0.0013;0.005436;152
8;100;0.0009;0.001531;0.00089;0.004024;152
8;100;0.00146;0.001419;0.00126;0.004892;152
8;100;0.001687;0.001415;0.00172;0.005568;152
8;100;0.001724;0.001487;0.001752;0.005693;152
8;100;0.00153;0.0014;0.001552;0.005197;152
8;100;0.001765;0.001354;0.001131;0.004985;152
8;100;0.001624;0.001355;0.001066;0.00475;152
8;100;0.00141;0.001313;0.001681;0.005125;152
8;100;0.001484;0.001417;0.00218;0.00579;152
8;100;0.00185;0.001383;0.001318;0.005253;152
8;100;0.001632;0.001435;0.001229;0.004997;152
8;100;0.001735;0.001601;0.001176;0.005233;152
8;100;0.001528;0.001527;0.002121;0.005878;160
8;100;0.00218;0.00153;0.001408;0.005828;160
8;100;0.001298;0.001411;0.001161;0.004587;160
8;100;0.0016;0.001623;0.001437;0.005382;160
8;100;0.00206;0.001524;0.001184;0.005469;160
8;100;0.001435;0.001582;0.000833;0.004549;160
8;100;0.001671;0.001524;0.001672;0.005555;160
8;100;0.001869;0.001435;0.000757;0.004763;160
8;100;0.001377;0.001524;0.001336;0.004926;160
8;100;0.00186;0.001574;0.00082;0.004991;160
8;100;0.00131;0.001695;0.001397;0.005154;160
8;100;0.001259;0.001446;0.000993;0.004416;160
8;100;0.001367;0.001461;0.001678;0.00521;160
8;100;0.001854;0.001601;0.000925;0.0051;160
8;100;0.00203;0.001496;0.000825;0.005096;160
8;100;0.002;0.001599;0.001259;0.005566;160
8;100;0.001833;0.00151;0.00131;0.005367;160
8;100;0.001618;0.001535;0.001342;0.005261;160
8;100;0.001252;0.001523;0.000748;0.004229;160
8;100;0.001196;0.001667;0.001109;0.004707;160
8;100;0.001231;0.001514;0.001194;0.00467;160
8;100;0.000947;0.001452;0.001824;0.004921;160
8;100;0.00112;0.00154;0.000845;0.004233;160
8;100;0.001637;0.001528;0.001744;0.00562;160
8;100;0.001525;0.00152;0.001316;0.005069;160
8;100;0.001939;0.001535;0.00174;0.005922;160
8;100;0.00199;0.001633;0.001841;0.006195;160
8;100;0.001698;0.001406;0.001298;0.005122;160
8;100;0.001843;0.001503;0.000744;0.004805;160
8;100;0.002002;0.001466;0.001879;0.006072;160
8;100;0.001867;0.001498;0.002133;0.006232;160
8;100;0.001894;0.001601;0.001202;0.00541;160
8;100;0.001945;0.001494;0.001827;0.005985;160
8;100;0.001397;0.001509;0.001346;0.004953;160
8;100;0.00166;0.001763;0.000994;0.005122;160
8;100;0.001609;0.001515;0.001203;0.005094;160
8;100;0.002013;0.001492;0.001359;0.005564;160
8;100;0.001533;0.001612;0.001159;0.005008;160
8;100;0.001374;0.00154;0.001525;0.005196;160
8;100;0.001574;0.001392;0.000948;0.004625;160
8;100;0.001475;0.001683;0.001669;0.005537;160
8;100;0.001743;0.001483;0.000887;0.004865;160
8;100;0.001529;0.001602;0.000795;0.004639;160
8;100;0.001678;0.001526;0.001362;0.005274;160
8;100;0.001732;0.001621;0.001724;0.005803;160
8;100;0.001562;0.001475;0.001606;0.005365;160
8;100;0.002377;0.00148;0.001421;0.005972;160
8;100;0.001464;0.001493;0.001258;0.004934;160
8;100;0.001672;0.001425;0.001739;0.00558;160
8;100;0.001745;0.001512;0.001559;0.005529;160
8;100;0.00142;0.001707;0.001789;0.005626;168
8;100;0.001324;0.001593;0.001705;0.005355;168
